,0,1,2,3
0,2.3200769424438477,1.487238883972168,3.641286849975586,0.11171551048755646
1,2.7282207012176514,0.5459227561950684,4.504733085632324,0.05791856348514557
2,2.2978971004486084,29.550811767578125,6.284358501434326,0.08156140893697739
3,2.198403835296631,2.1889004707336426,3.8699228763580322,0.10900557786226273
4,2.380521297454834,1.4475808143615723,3.253408193588257,0.07947545498609543
5,2.5713534355163574,0.7905547022819519,3.87908673286438,0.05131310969591141
6,0.48556387424468994,2.073976993560791,1.7080169916152954,0.011719662696123123
7,3.0061445236206055,-0.29150667786598206,3.316854238510132,0.04317622631788254
8,2.4059505462646484,3.2210733890533447,7.836842060089111,0.044634342193603516
9,-0.6719850897789001,2.73518967628479,1.6699273586273193,-0.005143225193023682
10,2.48596453666687,1.7912291288375854,4.114998817443848,0.03776290640234947
11,3.5974361896514893,-1.2891539335250854,5.107760906219482,0.07987380027770996
12,0.9759443402290344,2.2765183448791504,5.779263496398926,0.06632807105779648
13,2.6925134658813477,4.852559566497803,7.319887161254883,0.06763342022895813
14,1.0845057964324951,2.868762493133545,3.47222638130188,0.051167700439691544
