,abs_err,max_res,rms_err
0,16.373721920986558,1.7612383311920166,2.8705092898163573
1,4.238202849601889,0.3064127021751404,1.1428078828137864
2,15.408510025650969,5.573786517114639,2.535980492318004
3,14.857345925809382,5.106962734069825,4.936214303313217
4,6.014905722881698,0.4849771850967407,1.081603496997951
5,4.3912675038564934,0.7176706354064941,1.706947487988429
6,17.569842221279035,1.4734500215530395,1.3030635656495582
7,21.01652054226694,1.8434751318054199,6.638197421700181
8,1.6927260846487642,0.4111214371356964,0.799001822060242
9,20.43808171706308,2.1447111377716066,1.4958176292888878
10,17.386096944208624,1.8280501694030762,4.9035073893341
11,3.929321211051702,0.6509924984436035,1.081409820355375
12,3.7319228261916044,0.29140845965480805,0.9037814506238403
13,3.1360012288542514,0.16367761155414584,0.559700168966083
14,7.746877322797449,1.0309043070125579,1.2188364679943766
15,7.356209689731978,0.706843397102356,0.8202473108846823
16,11.646403521081577,2.7474996221313477,7.310178878285562
17,2.179928712398768,0.2690925207233429,1.1221089474462869
18,7.973808089107702,1.7469390304660795,1.9502452172046871
19,8.443641577093578,2.303668978225708,3.9010420060907998
20,1.9808451711664758,0.25741443183517454,0.5445131929816199
21,2.2902170505717274,0.1749289045028687,0.3199751823518942
22,2.753574879822228,0.2507040126228332,0.5368025841157567
23,3.839154670597887,0.645383991859436,1.289338668098578
24,1.889839562753534,0.2583583433227539,0.6483716794258142
25,6.408600731081701,0.8111236308765412,1.3507406055863784
26,3.604197054325815,0.5292422122116089,1.6199898339306256
27,1.8941620990680692,0.13712979591369634,0.26749637091005246
28,9.207594692930748,1.0909243919944764,1.5170821573172009
29,6.6236354097187995,1.1572247736358645,0.8935375728853094
30,10.522749364243051,2.2895905358886717,3.0830376967970654
31,5.929467253962515,0.5168066915779114,1.8925906302613051
32,1.8243386139104363,0.2757616078681946,0.6524693071581964
33,1.047918320635271,0.19541542197036743,0.5203952947362549
34,4.112050908733222,0.6745788526372909,1.2625915476696181
35,3.473096042016018,0.5360000200119018,1.4393179371974254
36,4.048504464692545,0.9068699551105499,1.2941848776504588
37,2.970936603434521,0.5035840820922851,0.6798466946372482
38,12.466714842305182,2.2350401665496826,1.6408197320942952
39,3.718636959779989,0.5369498970794675,0.3861474009899175
40,15.408182129719496,2.148221778625488,4.487438194538028
41,4.57106907677784,0.20479552753305436,1.4243507193664522
42,4.292318103292702,0.40916772399520873,0.7801348312004919
43,3.951885249014902,0.37370798134231564,2.187517595103302
44,4.554092382681322,0.41298625399446487,1.200449626190027
